x,y,faa,height,inv_msk,boug_dist
-1972250.0,817750.0,25.539682828590596,1500,0,-48.50944729282783
-1967250.0,817750.0,5.21643501417821,1500,0,-18.421623351352686
-1962250.0,817750.0,-4.606486071344021,1500,0,-18.201987026261914
-1957250.0,817750.0,3.716506304207437,1500,0,-35.63373263597066
-1952250.0,817750.0,6.617636345320441,1500,0,-17.80743032796274
-1947250.0,817750.0,-0.8694607087169014,1500,0,-15.794589798524473
-1942250.0,817750.0,-6.640871378725079,1500,0,-20.60281132817485
-1937250.0,817750.0,-5.604700534450481,1500,0,-16.480957310018965
-1932250.0,817750.0,-1.9510461962651802,1500,0,-9.6753130957366
-1927250.0,817750.0,24.913836079103845,1500,0,-12.200251324331596
-1922250.0,817750.0,51.94320456727419,1500,0,-22.32019184649367
-1917250.0,817750.0,46.51569874488104,1500,0,-9.939337378530297
-1912250.0,817750.0,13.619759232759627,1500,0,-18.564662325510298
-1907250.0,817750.0,-5.146409683767255,1500,0,-23.18308866587978
-1902250.0,817750.0,-5.357662967070014,1500,0,-19.12975231288849
-1897250.0,817750.0,-1.044304089914896,1500,0,-54.685711677109104
-1857250.0,817750.0,32.68532015805482,1500,0,-8.719576068774906
-1852250.0,817750.0,38.68049591525766,1500,0,-0.4808244816973968
-1847250.0,817750.0,33.41680773831366,1500,0,-6.695991463801974
-1842250.0,817750.0,22.938009441789948,1500,0,-10.137038415636322
-1837250.0,817750.0,12.727454920862298,1500,0,-10.022738948954464
-1832250.0,817750.0,2.2266968375364313,1500,0,-10.290470979616334
-1827250.0,817750.0,-1.8286135743378475,1500,0,-13.973933801089688
-1822250.0,817750.0,-1.8549944635969282,1500,0,-15.766550701734245
-1817250.0,817750.0,-2.701009215413539,1500,0,-17.25847895110135
-1812250.0,817750.0,-0.5046722157239848,1500,0,-15.86895033915646
-1807250.0,817750.0,0.19408136446217267,1500,0,-14.560692993048827
-1802250.0,817750.0,9.0223838946508,1500,0,-6.453912874970575
-1797250.0,817750.0,4.694770940359498,1500,0,-11.910918627415718
-1787250.0,817750.0,6.304751903967155,1500,0,-27.745379800470428
-1782250.0,817750.0,7.411126625836196,1500,0,-35.10599269094261
-1777250.0,817750.0,1.1048270993986966,1500,0,-34.1149828944967
-2177250.0,812750.0,13.183956880047901,1500,0,45.12586038991026
-2172250.0,812750.0,13.459184552599394,1500,0,46.87349095796042
-2167250.0,812750.0,12.236044393091039,1500,0,41.50208514472184
-2162250.0,812750.0,10.178872002900631,1500,0,40.67432727517369
-2157250.0,812750.0,7.619580901748123,1500,0,35.727664511155346
-2152250.0,812750.0,3.8369778118818294,1500,0,27.848072532467285
-2147250.0,812750.0,-3.082681096903819,1500,0,25.324906763232317
-2142250.0,812750.0,-12.449119881788956,1500,0,23.77448007872552
-2137250.0,812750.0,-19.91316767417597,1500,0,21.090177397447516
-2132250.0,812750.0,-21.795834055703217,1500,0,20.528341259695345
-2127250.0,812750.0,-20.42389892750243,1500,0,20.756531106616652
-2122250.0,812750.0,-20.405086579929577,1500,0,15.972860476675162
-2107250.0,812750.0,-29.071111716766346,1500,0,-7.038713397676432
-2102250.0,812750.0,-30.926725738035923,1500,0,-11.469440857863997
-2097250.0,812750.0,-33.48544264413532,1500,0,-13.094505217190875
-2052250.0,812750.0,-15.680687050980529,1500,0,-17.295767725003316
-2047250.0,812750.0,-20.16802670867706,1500,0,-18.727277832549927
-2037250.0,812750.0,-19.103009187602645,1500,0,-14.025152987265844
-2032250.0,812750.0,-15.610969911845487,1500,0,-13.61937029379427
-2027250.0,812750.0,-8.743932668159346,1500,0,-8.548202025907345
-2022250.0,812750.0,2.200766628893393,1500,0,-8.497237083547535
-2017250.0,812750.0,9.620272191420103,1500,0,-29.780151254951168
-2012250.0,812750.0,-4.3326864707171895,1500,0,-20.497685608214656
-2007250.0,812750.0,-19.304992665222592,1500,0,-20.94642611468497
-2002250.0,812750.0,-20.46579527245851,1500,0,-22.97255724802018
-1997250.0,812750.0,-10.146014880814219,1500,0,-36.62618048292659
-1992250.0,812750.0,13.878300337622429,1500,0,-22.427346626973986
-1987250.0,812750.0,40.04877923676668,1500,0,1.962819375827145
-1982250.0,812750.0,51.31212939222135,1500,0,10.954465738788777
-1977250.0,812750.0,28.6949969494778,1500,0,-9.705087459471873
-1972250.0,812750.0,4.655011886466156,1500,0,-20.394375437711354
-1967250.0,812750.0,1.4325175249432693,1500,0,-6.741422618000603
-1962250.0,812750.0,5.85887937870922,1500,0,0.9146600270475211
-1957250.0,812750.0,17.50638370746857,1500,0,-9.348567407591108
-1952250.0,812750.0,19.391799940803054,1500,0,5.284686156795063
-1947250.0,812750.0,12.209626708850545,1500,0,-4.994999868502417
-1942250.0,812750.0,8.626115862643424,1500,0,-10.68245735990924
-1937250.0,812750.0,11.140272220498504,1500,0,0.9780201629421086
-1932250.0,812750.0,12.428224782084682,1500,0,5.855878965430967
-1927250.0,812750.0,26.12335483322175,1500,0,4.2876304502036255
-1922250.0,812750.0,37.719536373824624,1500,0,-10.334740592909377
-1917250.0,812750.0,33.42973112160256,1500,0,-19.835176998373342
-1912250.0,812750.0,16.18559979949562,1500,0,-5.343072632517181
-1907250.0,812750.0,-0.14385219907587588,1500,0,-4.97433927873126
-1902250.0,812750.0,5.521362203852444,1500,0,-5.307102287834743
-1897250.0,812750.0,17.839984616967186,1500,0,-15.543301772611422
-1892250.0,812750.0,18.855528926816692,1500,0,-24.007837314813887
-1887250.0,812750.0,27.217990256735593,1500,0,-37.86975614768323
-1882250.0,812750.0,49.8979357140598,1500,0,-19.083715385310782
-1877250.0,812750.0,54.32207790851722,1500,0,-7.635643820791053
-1852250.0,812750.0,35.37334468251634,1500,0,-3.6874480540669268
-1847250.0,812750.0,39.44862910910306,1500,0,1.7196737648346314
-1842250.0,812750.0,29.127574570307335,1500,0,1.6209508463310662
-1837250.0,812750.0,9.856877188849296,1500,0,-7.626738827140311
-1832250.0,812750.0,2.489171782849076,1500,0,-9.25171460927103
-1827250.0,812750.0,3.3912058588198457,1500,0,-9.420885528897223
-1822250.0,812750.0,3.7596075318717608,1500,0,-9.00052929732048
-1817250.0,812750.0,2.4845653972661905,1500,0,-10.210322151619053
-1812250.0,812750.0,3.3487132651764795,1500,0,-9.00926258235152
-1807250.0,812750.0,8.33475777932009,1500,0,-5.726030031512083
-1802250.0,812750.0,6.416467350330222,1500,0,-10.542151917558815
-1797250.0,812750.0,1.186890744454825,1500,0,-14.604352836559608
-1792250.0,812750.0,-4.704442136798211,1500,0,-21.806803336034637
-1787250.0,812750.0,-7.762111722720253,1500,0,-28.706900987249313
-1782250.0,812750.0,-6.6822851301473944,1500,0,-27.77901513160723
-1777250.0,812750.0,-3.8477206258930967,1500,0,-27.8694347887506
-1772250.0,812750.0,-0.3863804935499161,1500,0,-42.094440604729705
-2167250.0,807750.0,10.289160471552737,1500,0,53.31531352262208
-2162250.0,807750.0,8.890984359078532,1500,0,54.53992444822303
-2157250.0,807750.0,6.874965018278318,1500,0,50.59898101608626
-2152250.0,807750.0,3.4122688548973836,1500,0,46.4370736088021
-2147250.0,807750.0,-3.9835609185200136,1500,0,41.76751842473972
-2142250.0,807750.0,-15.90665682299796,1500,0,33.72730698084796
-2137250.0,807750.0,-27.681062162442984,1500,0,24.927341276699252
-2132250.0,807750.0,-33.28848856087417,1500,0,18.456150543686547
-2127250.0,807750.0,-33.753158161210884,1500,0,15.608190898381103
-2122250.0,807750.0,-34.84448975942897,1500,0,11.361459703625698
-2117250.0,807750.0,-38.67372374239197,1500,0,6.290035470384808
-2112250.0,807750.0,-41.13217409888195,1500,0,3.266104542207742
-2107250.0,807750.0,-39.88594780874381,1500,0,3.787754895211137
-2102250.0,807750.0,-41.025784685882584,1500,0,2.2364823994876915
-2097250.0,807750.0,-42.93474919218433,1500,0,0.4162592425946414
-2092250.0,807750.0,-44.007996735411595,1500,0,0.8199189670816835
-2087250.0,807750.0,-44.04497803334144,1500,0,0.7530976067427204
-2082250.0,807750.0,-42.69797443692442,1500,0,2.160662893567327
-2077250.0,807750.0,-40.64487716326642,1500,0,1.827170327350565
-2072250.0,807750.0,-38.57013218207165,1500,0,-1.4808544572067746
-2067250.0,807750.0,-36.52378160112822,1500,0,-5.422179211460659
-2062250.0,807750.0,-34.57801740796001,1500,0,-8.016469151860512
-2057250.0,807750.0,-32.90915732528723,1500,0,-8.60841651097882
-2027250.0,807750.0,-18.947471698090666,1500,0,-15.295926962738596
-2022250.0,807750.0,-15.22041022059356,1500,0,-5.472018087733851
-1982250.0,807750.0,20.53664131240675,1500,0,13.291230478263225
-1977250.0,807750.0,7.085433995972161,1500,0,7.374546677210497
-1972250.0,807750.0,-13.27936847493725,1500,0,-2.8238082433456313
-1967250.0,807750.0,-17.810653618664823,1500,0,-9.811145191150263
-1962250.0,807750.0,-2.983648610942809,1500,0,-3.66227279198836
-1957250.0,807750.0,14.486859275559086,1500,0,-9.048053133569264
-1952250.0,807750.0,18.8509196266547,1500,0,7.899610143638121
-1947250.0,807750.0,13.630989950385196,1500,0,4.20713737132229
-1942250.0,807750.0,10.381349135564967,1500,0,4.111492265751767
-1937250.0,807750.0,8.018218260916075,1500,0,7.991215859067605
-1932250.0,807750.0,9.044137327561076,1500,0,9.83317678962195
-1927250.0,807750.0,12.92531602358487,1500,0,9.908478049063564
-1912250.0,807750.0,10.820981670686889,1500,0,7.66581172064685
-1897250.0,807750.0,34.6638343358505,1500,0,10.107557541980476
-1892250.0,807750.0,55.986634991969716,1500,0,17.514953064673854
-1887250.0,807750.0,63.72345016086376,1500,0,-11.46398618023916
-1882250.0,807750.0,71.71256857414858,1500,0,1.8436779483655386
-1877250.0,807750.0,73.67441651317128,1500,0,-13.994237637516235
-1872250.0,807750.0,51.287277641343614,1500,0,11.07036861346188
-1867250.0,807750.0,28.371216407107006,1500,0,1.3394812505306852
-1862250.0,807750.0,24.552639655346617,1500,0,-4.6004905758152255
-1857250.0,807750.0,23.203993854584358,1500,0,-6.489002405002569
-1852250.0,807750.0,22.468310532782453,1500,0,-5.034091726432145
-1842250.0,807750.0,18.941394406180144,1500,0,-3.2873241463927485
-1837250.0,807750.0,7.426442201015001,1500,0,-7.735624618137293
-1832250.0,807750.0,5.668028464640852,1500,0,-8.038639224133231
-1827250.0,807750.0,6.751134433896111,1500,0,-6.584287629185432
-1822250.0,807750.0,7.429175662286521,1500,0,-6.050467608270796
-1817250.0,807750.0,7.293476396231874,1500,0,-4.820383187843854
-1812250.0,807750.0,10.320039085570938,1500,0,-1.9697021139829278
-1807250.0,807750.0,13.405516551619582,1500,0,-1.127829552077353
-1802250.0,807750.0,14.003189241901422,1500,0,-2.205515746368947
-1797250.0,807750.0,4.36573820596054,1500,0,-8.15170171751717
-1792250.0,807750.0,-5.029844544056492,1500,0,-17.264771557594493
-1787250.0,807750.0,-9.044694238761107,1500,0,-20.360186482432223
-1782250.0,807750.0,-7.339406926591532,1500,0,-18.30699632361076
-1777250.0,807750.0,-2.7357132010293457,1500,0,-26.522958091721446
-2132250.0,802750.0,-28.419326947261084,1500,0,24.241187499550392
-2127250.0,802750.0,-32.376539323496715,1500,0,20.245421168013507
-2122250.0,802750.0,-36.24861244949305,1500,0,15.399536515149698
-2117250.0,802750.0,-41.26942801139244,1500,0,11.084940363781158
-2112250.0,802750.0,-47.006666446674366,1500,0,5.161479339546027
-2107250.0,802750.0,-48.46143401961651,1500,0,1.6446357398329852
-2102250.0,802750.0,-47.76021025803874,1500,0,0.5142672945799944
-2097250.0,802750.0,-46.723645998376696,1500,0,-0.26657306521740765
-2092250.0,802750.0,-47.23602138536835,1500,0,-0.9236588556179797
-2087250.0,802750.0,-49.686338775325645,1500,0,0.1752850455160413
-2082250.0,802750.0,-51.59232779307428,1500,0,0.08960443066393964
-2077250.0,802750.0,-51.978539675038476,1500,0,0.5346729242429262
-2072250.0,802750.0,-51.773065464348534,1500,0,0.184728685686828
-2067250.0,802750.0,-50.894085378056666,1500,0,-2.6758202647574976
-2062250.0,802750.0,-49.39599655473183,1500,0,-8.33439784971938
-2057250.0,802750.0,-48.282021445733186,1500,0,-12.332915006023384
-2052250.0,802750.0,-47.09881057112328,1500,0,-12.678903105017177
-2047250.0,802750.0,-43.77366947440014,1500,0,-14.147868529884281
-2042250.0,802750.0,-38.653213682124644,1500,0,-13.889339621402076
-2037250.0,802750.0,-35.05370452821511,1500,0,-15.040832463811281
-2032250.0,802750.0,-34.64738786991839,1500,0,-16.502831157666108
-1962250.0,802750.0,-23.600945979575847,1500,0,-8.919599696200597
-1952250.0,802750.0,-5.465380391301645,1500,0,2.2472837445600558
-1947250.0,802750.0,-7.972710677834612,1500,0,-0.7547288842835878
-1942250.0,802750.0,-11.617524546378277,1500,0,-3.9701242707044493
-1937250.0,802750.0,-12.900879627644905,1500,0,-1.264341491491784
-1932250.0,802750.0,-11.302026270442978,1500,0,2.27812373324263
-1927250.0,802750.0,-5.098006180551604,1500,0,5.300302909807714
-1922250.0,802750.0,6.458497178864449,1500,0,1.5091259943563582
-1917250.0,802750.0,8.666152904972076,1500,0,-7.467412322212294
-1912250.0,802750.0,1.8338697557965613,1500,0,5.631188095983968
-1907250.0,802750.0,0.958942922030644,1500,0,11.522531552062187
-1877250.0,802750.0,79.0996078027862,1500,0,-2.8098203480577553
-1872250.0,802750.0,52.14893277629493,1500,0,5.494128392040828
-1867250.0,802750.0,22.732013169307958,1500,0,-9.053625376089826
-1862250.0,802750.0,14.1437777729639,1500,0,-11.649133053253129
-1857250.0,802750.0,18.67143721889907,1500,0,-4.799208251998984
-1852250.0,802750.0,13.886234965619785,1500,0,-5.477434402942443
-1847250.0,802750.0,11.28988529559,1500,0,-6.869151268289944
-1842250.0,802750.0,13.497724064230251,1500,0,-5.476335107549033
-1837250.0,802750.0,9.525073829686985,1500,0,-2.7586327437584206
-1832250.0,802750.0,7.703240818488196,1500,0,0.26293745059602625
-1827250.0,802750.0,4.336356892915426,1500,0,-5.3413857098427355
-1822250.0,802750.0,4.8898931721562375,1500,0,-8.46831917693575
-1817250.0,802750.0,8.702847693228826,1500,0,-3.3470533396720725
-1812250.0,802750.0,15.80131125047633,1500,0,3.6996268629677633
-1807250.0,802750.0,18.19452016790196,1500,0,6.171009634979271
-1802250.0,802750.0,13.704033547465006,1500,0,4.206536983300561
-1797250.0,802750.0,1.5907812006041937,1500,0,-4.151884361402129
-1792250.0,802750.0,-6.062759006143826,1500,0,-8.423011766697188
-1787250.0,802750.0,-8.112838982946858,1500,0,-13.568499583558218
-1782250.0,802750.0,0.5413079745955028,1500,0,-12.934648495892251
-1777250.0,802750.0,2.537774567967419,1500,0,-23.873192582403874
-2112250.0,797750.0,-39.25064899173225,1500,0,8.40831680892785
-2107250.0,797750.0,-40.97607770417871,1500,0,3.696898352437799
-2102250.0,797750.0,-39.633245487420695,1500,0,2.4460270788986023
-2097250.0,797750.0,-39.9668962300294,1500,0,0.8856978692250692
-2092250.0,797750.0,-42.153849999228484,1500,0,-2.777948401991324
-2087250.0,797750.0,-45.96441408973761,1500,0,-1.9852983133047744
-2082250.0,797750.0,-50.3583211127085,1500,0,-2.7445333235466265
-2077250.0,797750.0,-54.35328624291479,1500,0,-4.406164331810324
-2072250.0,797750.0,-58.16327185540852,1500,0,-5.239934496245155
-2067250.0,797750.0,-60.916039658505284,1500,0,-7.359458745556793
-2062250.0,797750.0,-60.551045767041856,1500,0,-12.233908336233867
-2057250.0,797750.0,-57.70700057600123,1500,0,-15.450344656062448
-2052250.0,797750.0,-55.02648858347565,1500,0,-16.28357062525796
-2047250.0,797750.0,-52.470394962097245,1500,0,-17.018303765134235
-2042250.0,797750.0,-49.1213504342737,1500,0,-16.75056437453081
-2037250.0,797750.0,-46.583137802257006,1500,0,-15.928698850711775
-2032250.0,797750.0,-46.564687456011136,1500,0,-15.550467708491357
-1917250.0,797750.0,-9.30752598956517,1500,0,-0.23031250745324883
-1912250.0,797750.0,-11.57695994700365,1500,0,6.063816607169757
-1907250.0,797750.0,-7.968580434559647,1500,0,6.233746743943276
-1902250.0,797750.0,7.539923315408945,1500,0,9.357287960184356
-1897250.0,797750.0,26.705790303238043,1500,0,11.595589430813792
-1892250.0,797750.0,31.97175113460471,1500,0,-24.803391669189516
-1882250.0,797750.0,66.27505278061267,1500,0,-14.651173842547934
-1877250.0,797750.0,91.3857725431194,1500,0,-0.7163224160597395
-1872250.0,797750.0,58.52513105439787,1500,0,-22.74585854693708
-1857250.0,797750.0,16.83404459767955,1500,0,-8.798466000645348
-1847250.0,797750.0,14.411123075988591,1500,0,-5.000822113563249
-1842250.0,797750.0,19.304921160245417,1500,0,-5.709107663765312
-1837250.0,797750.0,13.433053875906829,1500,0,0.6025195065770408
-1832250.0,797750.0,6.487175793888222,1500,0,3.9829816113066467
-1827250.0,797750.0,-0.6542230870988659,1500,0,0.4013571120563082
-1822250.0,797750.0,0.39482743256924474,1500,0,-1.5724164185427139
-1817250.0,797750.0,5.319285565111044,1500,0,3.8839422083129973
-1812250.0,797750.0,11.497817881459389,1500,0,6.018524516913031
-1807250.0,797750.0,12.336503790725168,1500,0,9.338146158427028
-1802250.0,797750.0,7.880662457961528,1500,0,7.337528552201029
-1797250.0,797750.0,-0.4222427226321306,1500,0,1.8697256619705958
-1792250.0,797750.0,-10.748290314678997,1500,0,-8.673075661470365
-1787250.0,797750.0,-2.503006637450028,1500,0,-9.626645949692396
-1782250.0,797750.0,7.366915829058264,1500,0,-8.285318989311872
-1777250.0,797750.0,9.713071333537881,1500,0,-10.211391496671022
-1772250.0,797750.0,8.729317434412987,1500,0,-17.492382658394742
-2092250.0,792750.0,-33.962450619239476,1500,0,-1.8204336197707534
-2087250.0,792750.0,-36.99224223165171,1500,0,0.8848776887916614
-2082250.0,792750.0,-40.587804972424095,1500,0,2.094882646972856
-2077250.0,792750.0,-44.37760300788072,1500,0,1.1817003862293944
-2072250.0,792750.0,-48.02984038948568,1500,0,0.6012076509882149
-2067250.0,792750.0,-51.091648585446144,1500,0,-2.514507276505917
-2062250.0,792750.0,-52.063026759474354,1500,0,-9.26140246407789
-2057250.0,792750.0,-50.121890080181544,1500,0,-11.984395524143828
-2052250.0,792750.0,-47.14024489427691,1500,0,-12.323640234963548
-2047250.0,792750.0,-45.962595437101164,1500,0,-13.226392757584811
-2042250.0,792750.0,-46.48782900604872,1500,0,-15.113196574593758
-2037250.0,792750.0,-47.272690765548006,1500,0,-16.42264615430931
-2032250.0,792750.0,-47.20752641909433,1500,0,-16.424492680784212
-1907250.0,792750.0,-13.7489679261572,1500,0,0.4060408023365092
-1902250.0,792750.0,-1.4212917738412374,1500,0,1.5810273515234865
-1897250.0,792750.0,15.47520559199192,1500,0,-1.9331913433631733
-1892250.0,792750.0,24.42970809575705,1500,0,-3.9601936721324513
-1887250.0,792750.0,27.68055122677433,1500,0,-2.067209156988344
-1882250.0,792750.0,49.006540765955734,1500,0,-9.788028552335788
-1877250.0,792750.0,74.51482593531564,1500,0,-29.735795068829347
-1847250.0,792750.0,18.39983599587878,1500,0,-2.100196887311796
-1842250.0,792750.0,21.920248105952634,1500,0,-8.349435478053834
-1837250.0,792750.0,18.58005347520539,1500,0,6.895996411797254
-1832250.0,792750.0,8.505205142916363,1500,0,8.626062500826514
-1822250.0,792750.0,-4.033537159891537,1500,0,6.302056025281058
-1817250.0,792750.0,-7.092763411366055,1500,0,4.2002654145549245
-1812250.0,792750.0,0.5905052832963262,1500,0,8.485853522705668
-1807250.0,792750.0,4.559980890838239,1500,0,12.282342961789542
-1802250.0,792750.0,-0.40587174103316365,1500,0,8.597176415151472
-1797250.0,792750.0,-5.340687101378131,1500,0,1.9070141277922499
-1792250.0,792750.0,-6.126845684787371,1500,0,-3.6837793074764384
-1787250.0,792750.0,0.8638645461677636,1500,0,-5.257502998908863
-1782250.0,792750.0,0.7512981798107398,1500,0,-8.432372686595372
-1777250.0,792750.0,3.8716440321085988,1500,0,-8.257953031002765
-1772250.0,792750.0,5.118903924535566,1500,0,-15.525544033643708
-1767250.0,792750.0,5.865648124524035,1500,0,-30.01728433739555
-2057250.0,787750.0,-36.36968155233771,1500,0,-11.51742546412877
-2052250.0,787750.0,-34.417384648875284,1500,0,-11.297194715000717
-2047250.0,787750.0,-33.38526183174131,1500,0,-10.3713750904003
-2042250.0,787750.0,-34.01092178741049,1500,0,-9.82119833756035
-2037250.0,787750.0,-35.66580613414134,1500,0,-10.03849054643253
-2032250.0,787750.0,-37.71216357287545,1500,0,-11.564561700249467
-1892250.0,787750.0,11.823419162866402,1500,0,-14.82757063573302
-1887250.0,787750.0,13.043990068509403,1500,0,0.49011661143141616
-1882250.0,787750.0,24.36160096549864,1500,0,-5.1637486705383076
-1877250.0,787750.0,48.9181057859997,1500,0,-29.63861808383075
-1867250.0,787750.0,30.19458238990361,1500,0,-34.20989594225775
-1862250.0,787750.0,15.783234624330664,1500,0,-13.908018166440947
-1857250.0,787750.0,6.938550165243771,1500,0,-21.242629089992615
-1852250.0,787750.0,15.920297150811887,1500,0,-17.05078693557733
-1847250.0,787750.0,20.609104286797553,1500,0,4.816301161028019
-1842250.0,787750.0,21.30430354386676,1500,0,4.084201231233475
-1837250.0,787750.0,20.5131862532459,1500,0,13.920367704364388
-1832250.0,787750.0,15.749124819924601,1500,0,18.27859727821477
-1827250.0,787750.0,6.861529621421628,1500,0,15.982227526040068
-1822250.0,787750.0,-4.873386200676692,1500,0,13.80226664209788
-1817250.0,787750.0,-10.89228574373169,1500,0,11.789874759134555
-1802250.0,787750.0,-2.0394572431727127,1500,0,8.450990764039716
-1797250.0,787750.0,1.574406767288898,1500,0,8.158741399070419
-1792250.0,787750.0,2.174933859655407,1500,0,4.0174417717546
-1787250.0,787750.0,-0.051298243437762694,1500,0,-2.1157475061154405
-1782250.0,787750.0,0.6750884828286923,1500,0,-5.113613256736843
-1777250.0,787750.0,2.102101369095512,1500,0,-7.145673562150421
