x,y,faa,height,inv_msk,bouguer,inv_pad
-1862250.0,162250.0,-20.666275710724108,4000,False,20.084113544093057,False
-1858250.0,162250.0,-18.768737680680115,4000,False,20.46465219348917,False
-1854250.0,162250.0,-15.436689285899718,4000,False,22.708899254361064,False
-1794250.0,162250.0,-3.7759091064780628,4000,False,11.815703403498478,True
-1790250.0,162250.0,-3.0225809879619474,4000,False,13.064358739594987,False
-1786250.0,162250.0,-1.3246164665846385,4000,False,14.60045677105679,False
-1782250.0,162250.0,0.4518248610481116,4000,False,14.04818901539657,False
-1778250.0,162250.0,1.6248434863279206,4000,False,13.06288719811169,False
-1774250.0,162250.0,1.883423591818548,4000,False,13.390007334183307,False
-1770250.0,162250.0,2.2870943695929222,4000,False,14.45444865984646,False
-1766250.0,162250.0,3.3718179260683803,4000,False,15.166878985748504,False
-1762250.0,162250.0,4.337604837693333,4000,False,15.0873410527849,False
-1754250.0,162250.0,5.340079592885981,4000,False,13.10766727530319,False
-1750250.0,162250.0,5.143995254983081,4000,False,11.67794364427066,False
-1746250.0,162250.0,5.284098832307423,4000,False,9.936447721997887,False
-1742250.0,162250.0,6.933876368328795,4000,False,7.869168856119849,False
-1734250.0,162250.0,12.907754902869808,4000,False,5.497879887716354,False
-1730250.0,162250.0,12.748514542381024,4000,False,5.011807599211583,False
-1726250.0,162250.0,8.453373438615344,4000,False,4.198889470775646,False
-1722250.0,162250.0,2.4407180195981555,4000,False,5.082567174385563,False
-1718250.0,162250.0,-4.930980684746235,4000,False,7.365156470255636,False
-1714250.0,162250.0,-12.769706300493603,4000,False,8.574458486100948,False
-1710250.0,162250.0,-18.68122296301772,4000,False,7.7759451393545085,False
-1706250.0,162250.0,-20.6119067279407,4000,False,6.573867497950797,False
-1682250.0,162250.0,5.546676344319737,4000,False,-0.7048082179575204,False
-1678250.0,162250.0,8.432164106971246,4000,False,1.1111712849015776,False
-1662250.0,162250.0,11.721171893055706,4000,False,7.319027838337804,False
-1658250.0,162250.0,11.242336800939412,4000,False,9.383839551095976,False
-1654250.0,162250.0,10.42036194088705,4000,False,11.413213438011315,False
-1650250.0,162250.0,8.883401535073792,4000,False,12.85197536215075,False
-1646250.0,162250.0,6.905924492686318,4000,False,12.961510227523416,False
-1618250.0,162250.0,-1.2320499742196487,4000,False,23.362315922708785,False
-1614250.0,162250.0,-3.659499111156846,4000,False,24.31528494726048,False
-1610250.0,162250.0,-3.774756425378232,4000,False,26.8016012823753,False
-1986250.0,158250.0,-12.761005186813517,4000,False,19.990407814658685,False
-1982250.0,158250.0,-13.20736323840903,4000,False,19.75788777158862,False
-1950250.0,158250.0,-12.556516269723135,4000,False,22.991293347616818,False
-1946250.0,158250.0,-12.223179845580637,4000,False,23.8257053490315,False
-1942250.0,158250.0,-11.795141233367177,4000,False,24.885863108511877,False
-1938250.0,158250.0,-11.565661749170031,4000,False,25.8014586718381,False
-1934250.0,158250.0,-11.575487793393297,4000,False,26.414282531389635,False
-1898250.0,158250.0,-18.6084579972536,4000,False,23.536446360479072,False
-1894250.0,158250.0,-19.031419837103275,4000,False,23.594665092345306,False
-1890250.0,158250.0,-18.36911472745171,4000,False,24.709586515007615,False
-1858250.0,158250.0,-17.1328669178482,4000,False,19.61444117721437,False
-1854250.0,158250.0,-14.644016727867811,4000,False,20.365622386131772,False
-1850250.0,158250.0,-11.855905203938296,4000,False,22.536567905124105,False
-1846250.0,158250.0,-10.250652726546637,4000,False,23.99192748606176,False
-1794250.0,158250.0,-3.638445928091262,4000,False,11.765050758854278,True
-1790250.0,158250.0,-2.6899051870443635,4000,False,13.450462630487646,True
-1786250.0,158250.0,-0.40455057601376787,4000,False,14.28967547629556,False
-1782250.0,158250.0,2.034756837229135,4000,False,13.542116816619606,False
-1778250.0,158250.0,3.8396481804161957,4000,False,13.023892158597057,False
-1774250.0,158250.0,4.567379322429865,4000,False,13.136900075855559,False
-1766250.0,158250.0,6.197374019908891,4000,False,14.684980509415862,False
-1762250.0,158250.0,7.40079111720853,4000,False,15.136068455440185,False
-1758250.0,158250.0,8.463768423460554,4000,False,15.052417331462106,False
-1754250.0,158250.0,8.804906111782481,4000,False,14.023196804919916,False
-1750250.0,158250.0,7.705798282939455,4000,False,12.015066674103227,False
-1746250.0,158250.0,6.64052208395787,4000,False,10.020212961058412,False
-1742250.0,158250.0,7.472953865029158,4000,False,8.335216135940911,False
-1738250.0,158250.0,9.728067214195445,4000,False,6.963673417698952,False
-1734250.0,158250.0,11.513426072136784,4000,False,6.569352557919197,False
-1730250.0,158250.0,10.336489114581099,4000,False,4.511302739012078,False
-1714250.0,158250.0,-12.957804354675512,4000,False,2.3864219648203573,False
-1710250.0,158250.0,-20.401490428597448,4000,False,2.4757274539169245,False
-1706250.0,158250.0,-24.78861339468064,4000,False,2.173159314987938,False
-1702250.0,158250.0,-23.66496530541191,4000,False,1.7261456915071172,False
-1698250.0,158250.0,-17.957103551018758,4000,False,0.4371111330513635,False
-1694250.0,158250.0,-11.137212026133525,4000,False,-0.8218564158870425,False
-1682250.0,158250.0,1.6490937131141965,4000,False,0.4858089256570033,False
-1678250.0,158250.0,4.468247373056657,4000,False,1.8297216690421685,False
-1654250.0,158250.0,9.192659190233051,4000,False,9.149772570094058,False
-1650250.0,158250.0,8.294249179817548,4000,False,11.832334170022254,False
-1646250.0,158250.0,6.821331084657935,4000,False,13.210562096144882,False
-1642250.0,158250.0,5.600593765133084,4000,False,14.23132711618208,False
-1638250.0,158250.0,4.611582477594104,4000,False,15.910928940471784,False
-1614250.0,158250.0,-2.131046926165322,4000,False,24.812639953345347,False
-1986250.0,154250.0,-13.636822492296334,4000,False,19.61236531044377,False
-1982250.0,154250.0,-14.042318039511217,4000,False,19.552255521846725,False
-1950250.0,154250.0,-13.41041265743344,4000,False,24.474630211049558,False
-1946250.0,154250.0,-13.149988568606686,4000,False,25.328344273941113,False
-1938250.0,154250.0,-12.553116293480814,4000,False,27.404720675729124,False
-1934250.0,154250.0,-12.332554117869712,4000,False,28.28646929432246,False
-1930250.0,154250.0,-11.989024830690791,4000,False,29.10613211250006,False
-1926250.0,154250.0,-11.891186655680514,4000,False,29.53971097685175,False
-1894250.0,154250.0,-18.04573694280663,4000,False,25.447834052015754,False
-1890250.0,154250.0,-18.158510640603616,4000,False,25.60945682207175,False
-1886250.0,154250.0,-17.97962504620464,4000,False,26.0228171255986,False
-1850250.0,154250.0,-11.338225241159632,4000,False,20.866273845235867,False
-1846250.0,154250.0,-10.06867976391787,4000,False,21.678282680225536,False
-1842250.0,154250.0,-10.086023656501881,4000,False,21.345302072425312,False
-1798250.0,154250.0,-2.448916311622455,4000,True,13.945888770438476,True
-1794250.0,154250.0,-2.491034798470497,4000,False,12.90034687470597,True
-1790250.0,154250.0,-1.7279993671737768,4000,False,13.457138937003403,True
-1786250.0,154250.0,0.8418640073840132,4000,False,13.86085665607007,False
-1778250.0,154250.0,6.763591460401392,4000,False,13.098812320505516,False
-1774250.0,154250.0,7.611029486929249,4000,False,12.866383100884562,False
-1770250.0,154250.0,8.0062126837007,4000,False,13.70217600404235,False
-1766250.0,154250.0,8.876168972409129,4000,False,15.0627498779055,False
-1758250.0,154250.0,11.69187181883577,4000,False,15.767400594484492,False
-1754250.0,154250.0,11.985600959385648,4000,False,14.467332582929728,False
-1750250.0,154250.0,10.56602953107711,4000,False,12.236509534031761,False
-1746250.0,154250.0,9.0147168953965,4000,False,10.42381831826513,False
-1738250.0,154250.0,9.613858124342821,4000,False,7.458155489083481,False
-1734250.0,154250.0,9.8301708326594,4000,False,5.995778594321327,False
-1702250.0,154250.0,-20.457440233808757,4000,False,5.789131501226947,False
-1698250.0,154250.0,-17.10049672488348,4000,False,4.829026578777793,False
-1694250.0,154250.0,-11.366189967824509,4000,False,2.4922382781597907,False
-1690250.0,154250.0,-6.53893606670809,4000,False,0.8014199284237389,False
-1686250.0,154250.0,-3.65770409011427,4000,False,0.531709855656175,False
-1682250.0,154250.0,-1.5165254909941415,4000,False,1.2045683486258705,False
-1678250.0,154250.0,1.4121588427926237,4000,False,2.579814746418211,False
-1642250.0,154250.0,5.477668948232957,4000,False,15.025817349178377,False
-1638250.0,154250.0,4.673682536319739,4000,False,16.719633199597197,False
-1986250.0,150250.0,-14.604752146666897,4000,False,19.202717326903574,False
-1982250.0,150250.0,-14.95283574510514,4000,False,19.269924761396247,False
-1950250.0,150250.0,-14.292004828451027,4000,False,25.909889222087976,False
-1946250.0,150250.0,-14.12029899812697,4000,False,26.900616720056746,False
-1930250.0,150250.0,-12.81506306312622,4000,False,30.904930463326004,False
-1926250.0,150250.0,-12.550270039065849,4000,False,31.325899554941174,False
-1890250.0,150250.0,-17.43547507841264,4000,False,26.92570211143377,False
-1886250.0,150250.0,-17.965041319910615,4000,False,26.502900753274734,False
-1882250.0,150250.0,-18.24530073570717,4000,False,26.30531819802735,False
-1846250.0,150250.0,-10.729172831636541,4000,False,19.230693624159763,False
-1842250.0,150250.0,-10.94105271305967,4000,False,18.164757635981623,False
-1838250.0,150250.0,-11.670202305712245,4000,False,16.76495112210488,False
-1834250.0,150250.0,-11.721382798034918,4000,False,15.95699978169227,True
-1798250.0,150250.0,-1.5211259111681363,4000,False,13.80878634588867,True
-1794250.0,150250.0,-1.4092071824362848,4000,False,12.42332395465063,True
-1790250.0,150250.0,-0.8976591842061897,4000,False,12.38833239814276,True
-1786250.0,150250.0,2.064996272366831,4000,False,13.035939875239915,False
-1782250.0,150250.0,6.118773535117748,4000,False,13.404804052582445,False
-1778250.0,150250.0,8.991430906898165,4000,False,13.183031268985733,False
-1770250.0,150250.0,10.43815889644938,4000,False,14.309343494114625,False
-1766250.0,150250.0,11.315428802193363,4000,False,15.429516461496412,False
-1762250.0,150250.0,12.852010951366752,4000,False,15.7473449171175,False
-1758250.0,150250.0,14.720675542941128,4000,False,15.402914279662586,False
-1754250.0,150250.0,15.589541242025177,4000,False,14.282620528779585,False
-1750250.0,150250.0,14.739076557311998,4000,False,12.81958923726872,False
-1746250.0,150250.0,12.839894234779988,4000,False,11.533389265995009,False
-1742250.0,150250.0,11.205413101173264,4000,False,10.037555892604964,False
-1738250.0,150250.0,10.01863883412748,4000,False,7.686696282775932,False
-1734250.0,150250.0,9.062767246769807,4000,False,3.789544347317478,False
-1694250.0,150250.0,-8.503540320327117,4000,False,5.352243275216184,False
-1690250.0,150250.0,-5.547406758082349,4000,False,1.3124159635147459,False
-1686250.0,150250.0,-3.7522987230717546,4000,False,0.030823518775581427,False
-1682250.0,150250.0,-2.042837084326466,4000,False,1.0463441162029374,False
-1678250.0,150250.0,0.5759067500473485,4000,False,3.076822225188314,False
-1674250.0,150250.0,3.594411620170549,4000,False,4.858148658587529,False
-1986250.0,146250.0,-15.514161688605661,4000,False,18.9956944148704,False
-1982250.0,146250.0,-15.777910889800296,4000,False,19.150892409287152,False
-1966250.0,146250.0,-16.802117121458142,4000,False,21.064043910722777,False
-1962250.0,146250.0,-16.562667948190047,4000,False,22.419437720627315,False
-1950250.0,146250.0,-15.369856597054916,4000,False,27.025283211585975,False
-1946250.0,146250.0,-15.281358400373199,4000,False,28.281214517715675,False
-1882250.0,146250.0,-18.10043147351399,4000,False,26.765859837935924,False
-1878250.0,146250.0,-17.998557995070435,4000,False,26.91685835989793,False
-1838250.0,146250.0,-12.313685651875117,4000,False,13.620972156934704,True
-1834250.0,146250.0,-12.788086261199952,4000,False,11.733595391069786,True
-1830250.0,146250.0,-11.761082528373658,4000,False,10.872581124018955,True
-1802250.0,146250.0,-3.7833301842214504,4000,False,13.64703708004293,True
-1798250.0,146250.0,-2.122147681921243,4000,False,12.539188984891618,True
-1794250.0,146250.0,-1.2845925176989175,4000,False,11.88896675754976,True
-1790250.0,146250.0,-0.005487331599375541,4000,False,12.770915248343917,False
-1782250.0,146250.0,7.168088686315734,4000,False,13.221001084903946,False
-1778250.0,146250.0,9.895481840158057,4000,False,12.505495603886025,False
-1774250.0,146250.0,11.270104341195445,4000,False,13.57081982850918,False
-1770250.0,146250.0,12.230053563459869,4000,False,15.111626364812311,False
-1762250.0,146250.0,15.121776378565784,4000,False,15.341589519078713,False
-1758250.0,146250.0,17.88289197439625,4000,False,14.732599334763641,False
-1754250.0,146250.0,20.346368451473758,4000,False,14.406026692084342,False
-1750250.0,146250.0,20.34262590755026,4000,False,13.38702466874771,False
-1742250.0,146250.0,14.58041387416889,4000,False,9.494590969934379,False
-1738250.0,146250.0,11.744459085399013,4000,False,5.884604368627003,False
-1682250.0,146250.0,0.5921348222692967,4000,False,1.173979357363258,False
-1678250.0,146250.0,2.1948271938911366,4000,False,4.339964265146204,False
-1674250.0,146250.0,4.279280221508282,4000,False,7.017741254612434,False
-1670250.0,146250.0,5.9491281637885605,4000,False,8.503597604815068,False
-1666250.0,146250.0,6.580132847573716,4000,False,8.976451788949419,False
-1986250.0,142250.0,-16.226046039997197,4000,False,19.052033553594026,False
-1982250.0,142250.0,-16.409259387114837,4000,False,19.248987860329365,False
-1966250.0,142250.0,-17.72903542468408,4000,False,21.171756608933887,False
-1962250.0,142250.0,-17.988254693237106,4000,False,22.16924235576008,False
-1958250.0,142250.0,-17.625073566746675,4000,False,23.888438767514028,False
-1950250.0,142250.0,-16.773414464104206,4000,False,27.446282266912405,False
-1946250.0,142250.0,-16.773492211478306,4000,False,28.86127288119625,False
-1878250.0,142250.0,-17.102751583617575,4000,False,27.948952024282335,False
-1874250.0,142250.0,-16.439425364704345,4000,False,28.73906740229825,False
-1834250.0,142250.0,-12.1637920406974,4000,False,9.467875829332884,True
-1830250.0,142250.0,-11.384988527883676,4000,True,7.528747100896338,True
-1802250.0,142250.0,-4.782993244967336,4000,False,11.843713411217248,False
-1798250.0,142250.0,-2.3965461364635714,4000,False,11.329466844667266,False
-1794250.0,142250.0,-0.05208431536632406,4000,False,12.521887240009937,False
-1790250.0,142250.0,2.0356788287646337,4000,False,14.133501506873959,False
-1786250.0,142250.0,4.734036871058261,4000,False,14.143754451392546,False
-1782250.0,142250.0,7.7494617964344075,4000,False,12.952027919365289,False
-1774250.0,142250.0,12.295824285633248,4000,False,14.348855736593519,False
-1770250.0,142250.0,13.543256549687415,4000,False,15.55452617825457,False
-1766250.0,142250.0,14.738313267634704,4000,False,15.364599407956382,False
-1762250.0,142250.0,16.9836038144265,4000,False,14.3240415277935,False
-1758250.0,142250.0,20.9692528237419,4000,False,13.677855049650091,False
-1754250.0,142250.0,25.170114852352928,4000,False,14.08881821641398,False
-1750250.0,142250.0,25.590440528038005,4000,False,12.922246185112737,False
-1746250.0,142250.0,23.122829236084012,4000,False,10.570952562753128,False
-1742250.0,142250.0,19.3427156584107,4000,False,7.679095128495273,False
-1738250.0,142250.0,14.750996478794557,4000,False,2.548571471765932,False
-1682250.0,142250.0,3.733431845386843,4000,False,2.014144246972994,False
-1678250.0,142250.0,4.502190126116934,4000,False,6.189869686609971,False
-1674250.0,142250.0,5.042432378633286,4000,False,9.037164372975402,False
-1670250.0,142250.0,5.924068976688614,4000,False,11.08710518497652,False
-1666250.0,142250.0,6.427803697732313,4000,False,12.464002389358122,False
-1662250.0,142250.0,6.3976783956874055,4000,False,13.202120926284003,False
-1658250.0,142250.0,5.868251913398027,4000,False,13.435722436142292,False
-1654250.0,142250.0,5.133320410068007,4000,False,14.26289433352158,False
-1990250.0,138250.0,-16.016672779812176,4000,False,19.857639098037254,False
-1986250.0,138250.0,-16.75571547465948,4000,False,19.263078513881776,False
-1962250.0,138250.0,-18.5845345055614,4000,False,22.70209258954302,False
-1958250.0,138250.0,-18.883103113122687,4000,False,23.8370859979711,False
-1954250.0,138250.0,-18.73778573213317,4000,False,25.387502072672106,False
-1950250.0,138250.0,-18.517155265122646,4000,False,27.061996008399014,False
-1946250.0,138250.0,-18.638604729483383,4000,False,28.4598994856756,False
-1934250.0,138250.0,-19.59043909480963,4000,False,31.03217003322,False
-1930250.0,138250.0,-19.32959836066665,4000,False,31.455486078238607,False
-1926250.0,138250.0,-18.214041745162007,4000,False,32.25809091895191,False
-1878250.0,138250.0,-15.283412643461025,4000,False,29.61298764198483,False
-1874250.0,138250.0,-15.087078786467444,4000,False,29.871527529641867,False
-1846250.0,138250.0,-11.08430897210632,4000,False,15.379549836420193,True
-1842250.0,138250.0,-10.49122899854713,4000,False,14.313786666500599,True
-1802250.0,138250.0,-2.816382407544953,4000,False,10.778644999930169,False
-1798250.0,138250.0,0.3350604889658537,4000,False,11.923004609515711,False
-1794250.0,138250.0,3.148213701440272,4000,False,13.123304917864742,False
-1790250.0,138250.0,5.176473412851377,4000,False,13.92628572284563,False
-1786250.0,138250.0,7.032810339464136,4000,False,13.344302006067672,False
-1782250.0,138250.0,9.072375149692908,4000,False,12.426591824718846,False
-1778250.0,138250.0,11.329405569633904,4000,False,12.999292127763704,False
-1774250.0,138250.0,13.270168440086362,4000,False,14.5841767576997,False
-1766250.0,138250.0,16.228786284662448,4000,False,14.036454731600328,False
-1762250.0,138250.0,18.359281958680565,4000,False,12.441936497967884,False
-1758250.0,138250.0,22.62460427593659,4000,False,11.947358481206152,False
-1754250.0,138250.0,27.241528281039773,4000,False,12.390795164356302,False
-1750250.0,138250.0,28.661480931452587,4000,False,11.247880965254783,False
-1746250.0,138250.0,28.154445401742105,4000,False,9.841285577748273,False
-1742250.0,138250.0,23.794863258596084,4000,False,5.761792080027515,False
-1682250.0,138250.0,5.032019486925674,4000,False,2.6227701736870497,False
-1678250.0,138250.0,5.222309750377218,4000,False,7.071225089576584,False
-1662250.0,138250.0,5.695102239900084,4000,False,15.168368083893437,False
-1658250.0,138250.0,5.286331780393865,4000,False,15.321949214783938,False
-1654250.0,138250.0,4.487637869347775,4000,False,16.290511502989887,False
-1650250.0,138250.0,4.216232768420657,4000,False,18.242285353920565,False
-1646250.0,138250.0,5.120762032136135,4000,False,20.349647115240607,False
-1990250.0,134250.0,-16.779434334531047,4000,False,19.816890601631393,False
-1986250.0,134250.0,-17.350832544991036,4000,False,19.288930398453225,False
-1982250.0,134250.0,-17.372162510357658,4000,False,19.556354518056285,False
-1978250.0,134250.0,-17.2765827490679,4000,False,20.251304108756578,False
-1974250.0,134250.0,-17.790021746921585,4000,False,20.596597354886175,False
-1954250.0,134250.0,-20.24792413346872,4000,False,24.77217682816857,False
-1950250.0,134250.0,-20.434073810176212,4000,False,26.09680971265092,False
-1946250.0,134250.0,-20.77575262138491,4000,False,27.304200749181113,False
-1942250.0,134250.0,-21.367173084872054,4000,False,28.235093580140283,False
-1938250.0,134250.0,-21.788298126445717,4000,False,29.213505004788964,False
-1934250.0,134250.0,-21.694958184822035,4000,False,30.33550362711442,False
-1930250.0,134250.0,-20.966797230582817,4000,False,31.43703934466134,False
-1926250.0,134250.0,-19.470685820701906,4000,False,32.65339891197873,False
-1878250.0,134250.0,-13.320518011781113,4000,False,31.10200006533219,False
-1874250.0,134250.0,-13.359122149028558,4000,False,30.95932164741999,False
-1866250.0,134250.0,-15.295365218463598,4000,False,29.003848194324593,False
-1862250.0,134250.0,-15.563202886284653,4000,False,27.95847718424744,False
-1854250.0,134250.0,-14.17325196721951,4000,False,23.443851656408984,True
-1850250.0,134250.0,-13.453403589110648,4000,False,18.958918350308316,True
-1846250.0,134250.0,-12.341861247936453,4000,True,15.906446222347686,True
-1842250.0,134250.0,-11.358543358403454,4000,True,14.567044340868089,True
-1834250.0,134250.0,-9.437677709402925,4000,False,9.657232902598418,True
-1802250.0,134250.0,1.231862970815663,4000,False,10.344485986902331,False
-1798250.0,134250.0,4.37826102879878,4000,False,12.281978304296505,False
-1794250.0,134250.0,6.444475234417619,4000,False,12.80938075198374,False
-1790250.0,134250.0,8.194417608026008,4000,False,12.956559513519068,False
-1786250.0,134250.0,9.618312397901722,4000,False,12.65423581585506,False
-1778250.0,134250.0,12.458039017377654,4000,False,13.571476374225858,False
-1774250.0,134250.0,14.08068530520622,4000,False,14.391839020380996,False
-1770250.0,134250.0,16.109381031329832,4000,False,14.409380064467104,False
-1766250.0,134250.0,17.436799469746727,4000,False,13.383602975871103,False
-1758250.0,134250.0,21.45567482949077,4000,False,11.519238378246087,False
-1754250.0,134250.0,25.51494612517161,4000,False,11.58900925523542,False
-1750250.0,134250.0,29.114849797773267,4000,False,10.743536417870402,False
-1746250.0,134250.0,30.439815194200754,4000,False,9.200932689117721,False
-1742250.0,134250.0,24.92767610494845,4000,False,3.240028383007413,False
-1682250.0,134250.0,3.472026030110194,4000,False,2.0557553408016433,False
-1678250.0,134250.0,3.8494172244128477,4000,False,6.37831740876888,False
-1650250.0,134250.0,4.433985988263558,4000,False,20.12738368290547,False
-1646250.0,134250.0,5.714661500373745,4000,False,22.205753451170025,False
-1642250.0,134250.0,7.718641509214944,4000,False,23.856829578681275,False
-1638250.0,134250.0,7.797258061157216,4000,False,23.541130310806057,False
-1990250.0,130250.0,-17.87135940070133,4000,False,19.153709872579277,False
-1986250.0,130250.0,-18.307273888940397,4000,False,18.741934118382556,False
-1978250.0,130250.0,-18.290951385099902,4000,False,19.695179779448722,False
-1974250.0,130250.0,-18.798313203477832,4000,False,20.065176021309583,False
-1970250.0,130250.0,-19.349868349905496,4000,False,20.596593319711662,False
-1950250.0,130250.0,-22.369605757283413,4000,False,24.798805313784793,False
-1946250.0,130250.0,-22.874735420513748,4000,False,25.807538487634236,False
-1942250.0,130250.0,-23.5992447643847,4000,False,26.57695842432873,False
